"BusinessYear","StateCode","IssuerId","SourceName","ImportDate","ServiceAreaId","ServiceAreaName","CoverEntireState","County","PartialCounty","ZipCodes","PartialCountyJustification","MarketCoverage","DentalOnlyPlan"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48455","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48457","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48459","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48461","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48463","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48465","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48467","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48469","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48471","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48473","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48475","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48477","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48479","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48481","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48483","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48485","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48487","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48489","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48491","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48493","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48495","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48497","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48499","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48501","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48503","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48505","No",,,"SHOP (Small Group)","Yes"
"2022","TX","12846","HIOS","2021-06-12 01:01:28","TXS002","GLIC Group PPO Off Exchange","No","48507","No",,,"SHOP (Small Group)","Yes"
"2022","TX","17933","HIOS","2021-08-15 00:38:07","TXS001","Moda Select","No","48453","No",,,"Individual","No"
"2022","TX","17933","HIOS","2021-08-15 00:38:07","TXS001","Moda Select","No","48209","No",,,"Individual","No"
"2022","TX","17933","HIOS","2021-08-15 00:38:07","TXS001","Moda Select","No","48491","No",,,"Individual","No"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48001","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48003","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48005","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48007","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48009","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48011","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48013","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48015","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48019","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48021","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48025","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48027","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48029","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48031","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48033","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48035","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48037","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48039","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48041","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48047","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48049","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48051","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48053","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48055","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48057","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48059","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48061","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48063","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48065","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48067","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48069","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48071","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48073","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48077","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48079","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48081","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48083","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48085","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48089","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48091","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48093","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48095","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48097","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48099","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48103","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48107","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48113","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48115","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48123","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48117","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48119","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48121","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48127","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48131","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48133","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48135","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48141","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48139","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48143","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48145","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48147","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48149","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48151","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48153","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48155","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48157","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48159","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48161","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48163","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48165","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48167","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48171","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48173","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48175","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48177","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48179","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48181","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48183","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48185","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48187","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48189","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48193","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48197","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48199","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48201","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48203","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48209","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48213","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48215","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48217","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48219","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48221","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48223","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48225","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48227","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48231","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48233","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48235","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48237","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48239","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48241","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48245","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48247","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48249","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48251","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48253","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48255","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48257","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48259","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48261","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48265","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48267","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48271","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48273","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48283","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48277","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48281","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48285","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48287","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48289","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48291","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48293","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48297","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48299","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48301","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48303","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48305","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48313","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48315","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48317","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48319","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48321","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48323","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48307","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48309","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48325","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48327","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48329","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48331","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48333","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48335","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48337","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48339","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48341","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48343","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48347","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48349","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48351","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48353","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48355","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48361","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48363","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48365","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48367","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48369","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48373","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48375","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48379","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48381","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48387","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48389","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48391","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48393","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48395","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48397","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48401","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48403","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48405","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48407","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48409","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48411","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48415","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48417","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48419","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48423","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48425","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48427","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48429","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48431","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48437","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48439","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48441","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48445","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48447","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48449","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48451","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48453","No",,,"Individual","Yes"
"2022","TX","18636","HIOS","2021-05-18 01:00:34","TXS001","TX PPO Exchange","No","48455","No",,,"Individual","Yes"
